0.478	0.1296	1.5984	0	0	0	1.53792	0.46656
0.43232	0.1296	1.512	0	0	0	2.17728	0.55296
0.84272	0.1296	1.512	0	0	0	2.13408	0.55296
0.608	0.1296	1.6416	0.2592	0	0	3.024	0.49248
0.611	0.1296	1.1232	1.1232	0	0	3.24	0.52704
0.69936	0.1296	1.3824	1.3824	0	0.01728	4.2336	0.9504
0.6246	0.1296	1.5552	1.5552	0	0.01728	2.42784	6.25536
0.746	0.1296	1.728	1.728	0	0	1.70208	7.92072
0.459	0.1296	1.9008	1.728	0	0	1.52064	7.6032
1.15004	0.1296	2.0736	1.728	0	0.01728	1.74528	6.9444
1.059	0.1296	2.4192	2.0736	0	0.01728	1.74528	6.20352
2.107	0.0864	2.592	2.16	0	0.01728	1.82304	6.70464
1.487	0.0864	1.728	1.728	0	0.01728	1.296	11.75904
1.284	0.0864	3.024	1.9008	0	0.01728	4.24224	11.9232
1.074	0.0864	3.024	2.16	0	0.01728	2.34144	13.41792
0.903	0.0864	2.592	2.16	0	0.01728	1.31328	12.08736
1.001	0.0864	2.16	2.16	0	0.01728	1.61568	9.8064
0.74312	0.2592	2.16	2.16	0	0.01728	2.4192	7.48224
0.662	0.432	2.16	2.16	0	0.01728	2.82528	5.7888
0.616	0.432	2.592	2.16	0	0.01728	2.4192	6.10848
0.62744	0.432	3.024	2.16	0	0.01728	2.09088	5.59872
0.57964	0.432	3.1104	2.16	0	0.01728	2.32416	4.51008
0.55652	0.432	3.1536	2.16	0	0.01728	2.39328	4.04352
0.478	0.432	2.592	2.16	0	0.01728	2.98512	3.78864
0.70136	0.432	2.592	2.16	0	0.01728	2.26368	2.36736
0.87136	0.6048	2.5056	2.16	0	0.01728	2.22048	1.88352
0.79664	0.6912	1.296	1.728	0	0.01728	3.10176	2.16
0.58576	0.6912	1.4688	1.728	0	0.01728	2.43648	4.3632
0.53084	0.5184	1.4688	1.728	0	0.01728	2.7648	3.24
0.49908	0.38016	1.9008	2.16	0	0.01728	2.7648	2.86848
0.51052	0.38016	1.9008	2.16	0	0.01728	2.34576	3.01536
0.51152	0.38016	2.16	2.16	0	0.01728	1.86192	3.30912
0.46452	0.3456	2.16	2.16	0	0.01728	1.7712	2.99808
0.41852	0.3456	2.16	2.16	0	0.01728	1.8576	2.1384
0.3532	0.2592	2.16	2.16	0	0.01728	1.65024	1.9224
0.3522	0.2592	2.3328	2.16	0.216	0.2592	1.46016	2.02176
0.36184	0.2592	2.3328	2.16	0.432	0.1728	1.34784	1.79712
0.3522	0.2592	2.592	1.8144	0.72576	0.1728	1.1232	1.36512
0.4472	0.2592	2.5056	1.1232	1.0368	0.2592	1.33056	0.74304
0.6352	0.2592	2.16	0.5184	0.864	0.2592	1.33056	0.6912
0.714	0.432	2.0736	0.5184	0.864	0.2592	1.21824	0.70848
0.50216	0.6048	2.0736	0	0.432	0.2592	1.20096	1.93968
0.432	0.432	1.5552	0	0.1296	0.2592	1.1664	2.20752
0.3456	0.3456	1.296	0	0.1296	0.2592	0.87264	1.95696
0.3062	0.2592	1.13184	0	0.1296	0.2592	1.07136	0.71712
0.3062	0.2592	1.0368	0	0.6048	0.01728	0.88128	0.45792
0.3072	0.2592	0.6048	0	0.6048	0	0.834624	0.46656
0.2592	0.2592	0.432	0	0.6048	0.01728	0.869184	0.432
0.2668	0.1728	0.432	0	0.6048	0.01728	0.810432	0.44064
0.3148	0.1728	0.6912	0.1728	0.6048	0.01728	0.66528	0.44928
0.2668	0.1728	0.6912	0.1728	0.45792	0.01728	0.6048	0.46656
0.2678	0.1728	0.6912	0.1728	0	0.01728	0.5616	0.432
0.2198	0.1728	0.5184	0	0.07776	0.01728	0.50976	0.46656
0.2208	0.1728	0.6912	0	0.235008	0.01728	0.45792	0.46224
0.19388	0.15552	0.864	0	0.350784	0.01728	0.3888	0.44928
0.19388	0.15552	0.79488	0	0.350784	0.01728	0.37152	0.4536
0.19488	0.15552	0.79488	0	0.281664	0.01728	0.3456	0.44928
0.24188	0.15552	0.6912	0	0.37584	0.01728	0.48384	0.4536
0.18524	0.15552	0.6912	0	0.421632	0.01728	0.32832	0.45792
0.32824	0.15552	0.6912	0	0.329184	0.01728	0.3024	0.44064
0.23424	0.15552	0.6048	0	0.2808	0.01728	0.204768	0.432
0.18524	0.15552	0.6048	0	0.329184	0.01728	0.33696	0.5616
0.18624	0.15552	0.648	0	0.329184	0.01728	0.2592	0.55296
0.23324	0.15552	0.648	0	0	0.01728	0.083808	0.55296
0.23324	0.15552	0.4752	0	0	0.01728	0.135648	0.52704
0.18624	0.15552	0	0	0	0.01728	0.117504	0.50976
0.37724	0.15552	0	0	0	0.01728	0.100224	0.5076
0.21696	0.15552	0	0	0	0.01728	0.041472	0.50544
0.21216	0.15552	0	0	0	0.01728	0.1728	0.503712
0.18624	0.15552	0	0	0	0.01728	0	0.432
0.19388	0.15552	0	0	0	0.01728	0	0.495072
0.18624	0.15552	0	0	0	0.01728	0.216	0.543456
0.17664	0.15552	0	0	0	0.01728	0.15552	0.49248
0.096	0.15552	0	0	0	0.01728	0.135648	0.4752
0.13732	0.15552	0	0	0	0.01728	0.083808	0.57456
0.09024	0.15552	0	0	0	0.01728	0.054432	0.494208
0.09024	0.15552	0.0432	0	0	0.01728	0.054432	0.471744
0.09888	0.15552	0.0432	0	0	0.01728	0.03024	0.424224
0.09888	0.15552	0.0432	0	0	0.01728	0	0.458784
0.09888	0.15552	0.0432	0	0	0.01728	0	0.504576
0.09988	0.15552	0.0432	0	0	0.01728	0	0.448416
0.09888	0.15552	0.0432	0	0	0.01728	0	0.448416
0.09788	0.15552	0.0432	0	0	0.01728	0	0.412992
0.09988	0.15552	0.0432	0	0	0.01728	0	0.429408
0.05188	0.15552	0.0432	0	0	0.01728	0	0.463968
0.08168	0.32832	0.0432	0	0	0.01728	0	0.446688
0.06448	0.50112	0.0432	0.5184	0	0.01728	0	1.264032
0.0292	0.6912	0.0432	1.296	0	0.01728	0	2.12976
0.0332	0.6912	0.0432	1.4688	0	0.01728	0	3.154464
0.0362	0.6912	0.0432	1.4688	0	0.01728	0	3.078432
0.08036	0.6912	0.0432	1.4688	0	0.01728	0	3.079296
0.1352	0.6912	0.0432	1.4688	0	0.01728	0	3.10176
0.0922	0.6912	0.0432	1.4688	0	0.01728	0	3.092256
0.0942	0.6912	0.0432	1.4688	0	0.01728	0	3.074112
0.0522	0.6912	0.0432	1.4688	0	0.01728	0	3.046464
0.0562	0.6912	0.0432	1.4688	0	0.01728	0	3.044736
0.0592	0.6912	0.0432	1.4688	0	0.01728	0	3.074976
0.03304	0.5184	0.0432	1.4688	0	0.01728	0	3.03264
0.48644	0.3888	0.0432	1.1232	0	0.01728	0	1.430784
0.90108	0.3888	0.0432	0.7776	0	0.01728	0	1.56384
1.12044	0.3888	0.0432	0.7776	0	0.01728	0	1.50336
0.57944	0.3888	0.0432	0.7776	0	0.01728	0	1.54656
0.30644	0.3888	0.0432	0.7776	0	0.01728	0	1.575936
0.21868	0.5616	0.0432	0.7776	0	0.01728	0	1.617408
0.09232	0.5616	0.0432	0.7776	0	0.01728	0	1.571616
0.09432	0.5616	0.0432	0.7776	0	0.01728	0	1.511136
0.14132	0.5616	0.0432	0.7776	0	0.01728	0	1.493856
0.13368	0.5616	0.0432	0.7776	0	0.01728	0	1.553472
0.09932	0.5616	0.0432	0.7776	0	0.01728	0	1.449792
0.10132	0.5616	0.0432	0.7776	0	0.01728	0	1.457568
0.06796	0.5616	0.02592	0.7776	0	0.01728	0	1.404864
0.09588	0.57888	0.02592	0.7776	0	0.329184	0	1.402272
0.05388	0.57888	0.02592	0.3456	0	0.37584	0	1.400544
0.06532	0.57888	0.02592	0.3456	0	0.139968	0	1.527552
0.09404	0.52704	0.02592	0.3456	0	0.281664	0	1.337472
0.1294	0.5184	0.02592	0.3456	0	0.32832	0	1.420416
0.14004	0.5184	0.02592	0.3456	0	0.32832	0	1.385856
0.08076	0.5184	0.02592	0.3456	0	0	0	1.420416
0.04076	0.5184	0.02592	0.3456	0	0	0	1.420416
0.02808	0.5184	0.02592	0.3456	0	0.311904	0	1.385856
0.06944	0.5184	0.02592	0.3456	0	0.273024	0	1.290816
0.0864	0.5184	0.02592	0.3456	0	0.273024	0	1.435104
0.06364	0.5184	0.02592	0.3456	0	0.545184	0	1.385856
0.07732	0.3456	0.02592	0.432	0	0.622944	0	1.489536
0.04496	0.3456	0.02592	0.7776	0	0.622944	0	1.506816
0.0546	0.3456	0.01296	0.9504	0	0.42768	0	1.472256
0.04696	0.3456	0.01296	0.9504	0	0.235872	0	1.530144
0.04696	0.3456	0.01296	0.9504	0	0.458784	0	1.348704
0.04896	0.3456	0.01296	0.9504	0	0.360288	0	1.448928
0.07928	0.3456	0.01296	0.9504	0	0.524448	0	1.414368
0.04996	0.3456	0.01296	0.9504	0	0.558144	0	1.500768
0.06164	0.3456	0.01296	0.9504	0	0.360288	0	1.483488
0.13296	0.3456	0.01296	0.9504	0	0.491616	0	1.446336
0.05196	0.3456	0.01296	0.9504	0	0.456192	0	1.403136
0.05296	0.3456	0.01296	0.9504	0	0.411264	0	1.437696
0.05396	0.3456	0.01296	0.9504	0	0.230688	0	1.394496
0.05496	0.3456	0.01296	0.9504	0	0.282528	0	1.357344
0.13596	0.3456	0.01296	0.9504	0	0.46224	0	1.374624
0.05596	0.3456	0.01296	0.9504	0	0.54	0	1.426464
0.05696	0.3456	0.01296	0.9504	0	0.556416	0	1.409184
0.04388	0.3456	0.01296	0.9504	0	0.464832	0	1.24848
0.04488	0.36288	0.01296	0.9504	0	0.422496	0	1.185408
0.04588	0.36288	0.01296	0.9504	0	0.422496	0	1.185408
0.04788	0.36288	0.01296	0.9504	0	0.337824	0	1.263168
0.00888	0.36288	0.01296	0.9504	0	0.35856	0	1.074816
0.00864	0.3456	0.01296	0.9504	0	0.287712	0	0.997056
0.02496	0.3456	0.01296	0.9504	0	0.189216	0	0.962496
0.02596	0.3456	0.01296	0.9504	0	0.137376	0	0.945216
0.06496	0.3456	0.01296	0.9504	0	0.379296	0	0.962496
0.02796	0.3456	0.01296	0.9504	0	0.327456	0	0.953856
0.02896	0.3456	0.01296	0.9504	0	0.06912	0	0.971136
0.02996	0.3456	0.01296	1.1232	0	0.050976	0	0.988416
0.03096	0.3456	0.01296	1.296	0	0.01728	0	0.936576
0.06996	0.3456	0.01296	1.296	0	0.01728	0	1.385856
0.03296	0.3456	0.01296	1.296	0	0.01728	0	1.403136
0.03916	0.3456	0.01296	1.296	0	0.01728	0	1.385856
0.02664	0.3456	0.01296	1.296	0	0.01728	0	1.377216
0.02732	0.3456	0.01296	1.296	0	0.01728	0	1.385856
0.02376	0.5184	0.01296	1.296	0	0.01728	0	2.560896
0.03456	0.67392	0.01296	1.3824	0	0.01728	0	3.373056
0.00864	0.67392	0.01296	1.3824	0	0	0	3.364416
0.00864	0.67392	0.01296	1.3824	0	0.180576	0	3.381696
0.00864	0.67392	0.01296	1.3824	0	0.1944	0	3.373056
0.02692	0.67392	0.01296	1.3824	0	0.041472	0	3.364416
0.00864	0.67392	0.01296	1.3824	0	0.027648	0	2.509056
0.03692	0.67392	0.01296	1.3824	0	0.027648	0	2.491776
0.07692	0.67392	0.01296	1.3824	0	0.027648	0	2.491776
0.01292	0.67392	0.01296	1.3824	0	0.013824	0	2.500416
0.01792	0.67392	0.01296	1.3824	0	0.027648	0	2.595456
0.01528	0.67392	0.01296	1.3824	0	0.013824	0	2.483136
0.02128	0.67392	0.01296	1.3824	0	0.027648	0	2.509056
0.09328	0.67392	0.01296	1.4688	0	0.013824	0	2.526336
0.00864	0.67392	0.01296	1.4688	0	0.179712	0	2.517696
0.00864	0.67392	0.01296	1.4688	0	0.1944	0	2.509056
0.156	0.67392	0.01296	1.4688	0	0.222048	0	2.500416
0.11328	0.67392	0.01296	1.4688	0	0.1944	0	2.500416
0.07056	0.67392	0.01296	1.4688	0	0.132192	0	2.500416
0.00864	0.72576	0.01296	1.4688	0	0.186624	0	2.500416
0.00864	0.72576	0.01296	1.4688	0	0.197856	0	2.517696
0.00876	0.72576	0.01296	1.4688	0	0.175392	0	2.517696
0.01576	0.72576	0.01296	1.4688	0	0.253152	0	2.509056
0.00864	0.72576	0.01296	1.4688	0	0.253152	0	2.500416
0.00864	0.72576	0.01296	1.4688	0	0.153792	0	2.491776
0.00864	0.72576	0.01296	1.4688	0	0.15984	0	2.491776
0.00864	0.72576	0.01296	1.4688	0	0.16848	0	2.509056
0.00864	0.72576	0.01296	1.4688	0	0.202176	0	2.517696
0.00864	0.72576	0.01296	1.4688	0	0.184896	0	2.483136
0.00864	0.72576	0.01296	1.4688	0	0.179712	0	2.509056
0.06648	0.72576	0.01296	1.4688	0	0.057888	0	2.483136
0.10148	0.72576	0.01296	1.4688	0	0.057888	0	2.533248
0.21648	0.72576	0.01296	1.4688	0	0.05184	0	2.515968
0.01612	0.72576	0.01296	1.4688	0	0.05184	0	2.509056
0.03492	0.72576	0.01296	1.4688	0	0.05184	0	2.484864
0.01692	0.72576	0.02592	1.4688	0	0.063936	0	2.50992
0.02584	0.66528	0.02592	1.4688	0	0.063936	0	2.491776
0.00984	0.66528	0.02592	1.4688	0	0.05184	0	2.474496
0.01984	0.66528	0.02592	1.4688	0	0.057888	0	2.465856
0.0432	0.66528	0.02592	1.4688	0	0.05616	0	2.534976
0.05184	0.62208	0.02592	1.4688	0	0.0432	0	2.509056
0.0432	0.62208	0.01296	1.4688	0	0.05184	0	2.500416
0.0432	0.62208	0.01296	1.4688	0	0.04752	0	2.483136
0.0432	0.62208	0.01296	1.4688	0	0.05184	0	2.500416
0.0432	0.63072	0.01296	1.4688	0	0.055296	0	2.491776
0.06048	0.63072	0.01296	1.4688	0	0.050976	0	2.483136
0.0432	0.63072	0.01296	1.4688	0	0.059616	0	2.509056
0.0432	0.63072	0.01296	1.4688	0	0.054432	0	2.500416
0.0432	0.63072	0.01296	1.4688	0	0.040608	0	0.668736
0.0432	0.63072	0.01296	1.4688	0	0.046656	0	2.509056
0.0432	0.63072	0.01296	1.3824	0	0.046656	0	2.500416
0.0432	0.63072	0.01296	1.3824	0	0.040608	0	2.474496
0.08284	0.63072	0.01296	1.3824	0	0.0432	0	2.491776
0.08372	0.63072	0.01296	1.3824	0	0.050112	0	2.543616
0.17836	0.63072	0.01296	1.3824	0	0.040608	0	2.595456
0.14144	0.6912	0.01296	1.3824	0	0.050976	0	2.55312
0.0422	0.6912	0.01728	1.2096	0	0	0	2.382912
0.06872	0.6912	0.01728	1.0368	0	0	0	2.284416
0.3368	0.6912	0.01728	0.9504	0	0	0	1.748736
0.5558	0.6912	0.01728	0.864	0	0	0	2.21184
0.55048	0.6912	0.01728	0.864	0	0	0	2.429568
0.24132	0.7776	0.01728	0.9504	0	0	0	2.901312
0.1686	0.7776	0.01728	0.9504	0	0	0	2.940192
0.05676	0.9504	0.01728	0.9504	0	0	0	2.078784
0.07476	0.9504	0.01728	0.7776	0	0	0	2.00448
0.0432	0.9504	0.01728	0.6912	0	0	0	1.882656
0.0432	0.9504	0.01728	0.6912	0	0	0	1.862784
0.0432	0.9504	0.01728	0.6912	0	0	0	1.835136
0.0432	0.9504	0.01728	0.6912	0	0	0	1.789344
0.0432	0.9504	0.01728	0.6912	0	0	0	1.789344
0.0432	0.1728	0.01728	0.6912	0	0	0	1.668384
0.0432	0.6048	0.01728	0.6912	0	0	0	1.089504
0.046	0.432	0.01728	0.5184	0	0	0	1.053216
0.137	0.432	0.01728	0.5184	0	0	0	1.070496
0.089	0.432	0.01728	0.5184	0	0	0	1.079136
0.09948	0.2592	0.01728	0.5184	0	0	0	1.078272
0.1052	0.0864	0.01728	0.5184	0	0	0	1.060992
0.1324	0.0864	0.01728	0.5184	0	0	0	1.017792
0.1234	0.0864	0.01728	0.5184	0	0	0	1.035072
0.1514	0.05184	0.01728	0.5184	0	0	0	1.008288
0.11684	0.05184	0.01728	0.5184	0	0	0	0.999648
0.10884	0.05184	0.01728	0.5184	0	0	0	1.042848
0.11784	0.05184	0.01728	0.5184	0	0	0	0.965088
0.12784	0.05184	0.01728	0.4752	0	0	0	0.938304
0.12884	0.05184	0.01728	0.5184	0	0	0	0.946944
0.12884	0.05184	0.01728	0.5184	0	0	0	0.975456
0.12984	0.05184	0.01728	0.5184	0	0	0	0.932256
0.12984	0.05184	0.01728	0.5184	0	0	0	0.932256
0.12184	0.05184	0.01728	0.5184	0	0	0	0.923616
0.11084	0.05184	0.01728	0.5184	0	0	0	0.940896
0.10184	0.05184	0.01728	0.5184	0	0	0	0.851904
0.11184	0.05184	0.01728	0.5184	0	0	0	0.845856
0.11284	0.05184	0.01728	0.5184	0	0	0	0.843264
0.12284	0.05184	0.01728	0.5184	0	0	0	0.834624
0.11384	0.05184	0.01728	0.5184	0	0	0	0.834624
0.11284	0.05184	0.01728	0.5184	0	0	0	0.834624
0.11384	0.05184	0.01728	0.5184	0	0	0	0.843264
0.12484	0.05184	0.01728	0.5184	0	0	0	0.841536
0.19884	0.05184	0.01728	0.5184	0	0	0	0.856224
0.17984	0.05184	0.01728	0.5184	0	0	0	0.861408
0.84684	0.05184	0.01728	0.5184	0	0.01728	0	0.99792
0.43384	0.05184	0.01728	0.5184	1.126656	0.01728	2.808	0.9936
0.37184	0.05184	0.01728	0.5184	0.589248	0.01728	3.59856	0.79056
0.65	0.05184	0.01728	0.5184	0.59616	0.01728	3.618432	0.689472
0.407	0.05184	0.01728	0.5184	0.193536	0.01728	3.319488	0.659232
0.365	0.05184	0.3456	0.5184	0.260928	0.01728	3.90528	0.66096
0.359	0.05184	0.5184	0.5184	0.312768	0.01728	4.055616	0.736992
1.111	0.05184	0.7776	0	0.31104	0	4.4064	0.870048
0.612	0.05184	0.864	0	0.23328	0	5.48208	1.93968
0.524	0.05184	1.296	0	0.02592	0	4.81248	3.43008
0.43	0.05184	1.5984	0	0.00864	0	3.04128	4.48416
0.391	0.05184	1.4256	0	0	0	2.3328	3.76704
0.33684	0.05184	1.4256	0	0.61344	0	1.4472	3.56832
0.29284	0.05184	1.2096	0	0.791424	0	0.89856	3.573504
0.26384	0.05184	1.1232	0	0.50112	0	0.30672	3.03264
0.24784	0.05184	1.0368	0	0.06912	0	0.19008	2.79936
0.21684	0.05184	0.9504	0	0	0	0.143424	2.4192
0.21784	0.05184	0.7776	0	0	0	0.109728	2.214432
0.23584	0.05184	0.6912	0	0	0	0.127008	1.970784
0.20384	0.05184	0.6048	0	0	0	1.03248	0.688608
0.15384	0.05184	0.5184	0	0	0	0.944352	0.651456
0.18784	0.05184	0.5184	0	0	0	0.782784	0.637632
0.18884	0.05184	0.4752	0	0	0	0.7344	0.62208
0.18984	0.05184	0.432	0	0	0	0.648	0.62208
0.20784	0.05184	0.3888	0	0	0	0.57888	0.6264
0.19084	0.05184	0.3888	0	0	0	0.46656	0.62208
0.17484	0.05184	0.3888	0	0	0	0.432	0.59616
0.19284	0.05184	0.3888	0	0	0	0.432	0.61344
0.15784	0.05184	0.3888	0	0	0	0.3888	0.61344
0.19384	0.05184	0.3888	0	0	0.01728	0.366336	0.573696
0.19484	0.05184	0.3456	0	0	0.01728	0.37152	0.565056
0.162	0.05184	0.2592	0	0	0.01728	0.368928	0.55296
0.217	0.05184	0.2592	0	0.055296	0.01728	0.337824	0.55296
0.219	0.05184	0.2592	0	0.200448	0.01728	0.339552	0.54432
0.239	0.05184	0.2592	0	0.206496	0.01728	0.2808	0.57456
0.204	0.05184	0.2592	0	0.2592	0.01728	0.40608	0.566784
0.157	0.05184	0.2592	0	0.275616	0	0.458784	0.59616
0.142	0.05184	0.2592	0	0.206496	0	1.012608	0.68256
0.16656	0.05184	0.2592	0	0.241056	0	0.88128	0.59616
0.25988	0.05184	0.2592	0	0.241056	0	0.966816	0.58752
0.517	0.05184	0.2592	0	0.412992	0	3.69792	1.11456
0.584	0.05184	0.3888	0	0.6912	0	5.40864	0.59616
0.516	0.05184	0.864	0	0.9936	0	8.23392	0.62208
0.443	0.05184	1.296	0	1.3824	0	9.580032	0.582336
0.572	0.05184	1.8144	0	1.3824	0	8.325504	0.670464
0.47856	0.05184	1.8144	0	1.44288	0	6.45408	0.59616
0.523	0.05184	1.8144	0	1.20096	0	5.2056	0.60912
0.489	0.05184	1.728	0	1.16208	0	4.28544	0.62208
0.54724	0.05184	1.5552	0	0.971136	0	3.37824	0.7776
0.655	0.05184	1.4688	0	0.87264	0	2.92032	0.71712
0.51	0.05184	1.4256	0	0.81216	0	2.91168	0.851904
0.449	0.05184	1.3824	0	0.75168	0	2.839104	0.810432
0.39812	0.05184	1.2528	0	0.6912	0	2.23776	0.65664
0.479	0.05184	1.2096	0	0.6696	0	2.4192	0.6264
0.416	0.05184	1.1664	0	0.6264	0	2.58336	0.41904
0.33772	0.05184	1.1232	0	0.6048	0	2.248992	0.41472
0.374	0.05184	1.1232	0	0.6048	0	1.92672	0.41904
0.496	0.05184	0.9504	0	0.54	0	1.91808	0.31968
0.55	0.05184	0.9504	0	0.54	0	2.292192	0.324
0.51464	0.05184	0.9936	0	0.5832	0	2.66112	0.31104
1.304	0.05184	1.08	0	0.5832	0	3.13632	0.324
3.607	0.05184	1.08	0	0.6696	0	4.5792	1.34352
3.853	0.05184	2.3328	0	1.3824	0	10.0656	9.8928
3.42396	0.05184	6.3072	0	2.3328	0	19.5264	15.12
2.655	0.05184	7.344	0	4.32	0	19.9584	14.256
2.072	0.05184	7.776	0	5.07168	0	11.17152	13.01184
1.696	0.05184	7.776	0	4.55328	0	4.80384	12.4848
1.394	0.05184	6.7392	0	4.55328	0	1.9008	10.4544
1.1222	0.05184	6.048	0	4.4064	0	1.36512	8.1648
0.978	0.05184	4.9248	0	4.4064	0	0.80352	6.54048
0.8994	0.05184	4.32	0	4.4064	0	0	6.19488
